"CODIGO_
ENTIDAD";"CODIGO_
UBIGEO";"CODIGO_
PAIS";DEPARTAMENTO;PROVINCIA;DISTRITO;NOMBRE_UO;GOBIERNO_LOCAL;RUC_GOBIERNO_LOCAL;"AÑO_
GASTO";"MES_
GASTO";USO_DEPENDENCIA;"NRO_PLACA
COD_VEHICULO";"NUMERO_
VALE";"FECHA_
CONSUMO";PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO;"FECHA_
CORTE"
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-983;62371;20210719;2da QUINCENA;DIESEL;14.08;12.026;169.33;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-7019;62372;20210719;2da QUINCENA;DIESEL;14.08;12.212;171.94;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-094;62373;20210719;2da QUINCENA;DIESEL;14.08;13.2;185.86;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-3483;62374;20210719;2da QUINCENA;DIESEL;14.08;9.073;127.75;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;MDSM-3449;62375;20210719;2da QUINCENA;DIESEL;14.08;21.665;305.04;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-105;62376;20210719;2da QUINCENA;DIESEL;14.08;16.572;233.33;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-680;62377;20210719;2da QUINCENA;DIESEL;14.08;12.965;182.55;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-981;62378;20210719;2da QUINCENA;DIESEL;14.08;1.82;25.63;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-091;62379;20210719;2da QUINCENA;DIESEL;14.08;13.311;187.42;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-096;62380;20210719;2da QUINCENA;DIESEL;14.08;16.457;231.71;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-980;62381;20210719;2da QUINCENA;DIESEL;14.08;11.025;155.23;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;MDSM-1673;62382;20210719;2da QUINCENA;DIESEL;14.08;34.988;492.63;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-052;62383;20210719;2da QUINCENA;DIESEL;14.08;16.555;233.09;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EUE-455;62384;20210719;2da QUINCENA;DIESEL;14.08;17.172;241.78;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;MSM-2532;62385;20210719;2da QUINCENA;DIESEL;14.08;14.005;197.19;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-333;62386;20210719;2da QUINCENA;DIESEL;14.08;11.005;154.95;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-5823;62387;20210719;2da QUINCENA;DIESEL;14.08;11.417;160.75;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-182;62388;20210719;2da QUINCENA;DIESEL;14.08;19.778;278.47;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-6147;62389;20210719;2da QUINCENA;DIESEL;14.08;10.454;147.19;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;MSM-2534;62390;20210719;2da QUINCENA;DIESEL;14.08;13.215;186.07;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-4516;62391;20210719;2da QUINCENA;DIESEL;14.08;12.221;172.07;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-9503;62392;20210719;2da QUINCENA;DIESEL;14.08;14.971;210.79;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;EUB-671;62393;20210719;2da QUINCENA;DIESEL;14.08;7.709;108.54;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-692;62394;20210719;2da QUINCENA;DIESEL;14.08;25.361;357.08;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;MDSM-6723;62395;20210719;2da QUINCENA;DIESEL;14.08;9.565;134.68;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;A3Q-707;62396;20210719;2da QUINCENA;DIESEL;14.08;11.681;164.47;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EGV-955;62397;20210719;2da QUINCENA;DIESEL;14.08;9.665;136.08;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EGV-955;62398;20210721;2da QUINCENA;DIESEL;14.08;10.855;152.84;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;PQM-623;62399;20210719;2da QUINCENA;GASOHOL 90;15.09;10.686;161.25;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2059;62400;20210719;2da QUINCENA;GASOHOL 90;15.09;2.162;32.62;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;CIU-067;62401;20210719;2da QUINCENA;GASOHOL 90;15.09;9.413;142.04;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;DEFENSA CIVIL;EU-0303;62402;20210719;2da QUINCENA;GASOHOL 90;15.09;2.917;44.02;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2084;62403;20210719;2da QUINCENA;GASOHOL 90;15.09;1.664;25.11;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;9341-8C;62404;20210719;2da QUINCENA;GASOHOL 90;15.09;2.335;35.24;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;BOD-452;62405;20210719;2da QUINCENA;GASOHOL 90;15.09;5.075;76.58;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;EQUIPOS;62406;20210719;2da QUINCENA;GASOHOL 90;15.09;90;1358.1;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2074;62407;20210719;2da QUINCENA;GASOHOL 90;15.09;2.68;40.44;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2092;62408;20210719;2da QUINCENA;GASOHOL 90;15.09;1.28;19.32;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-1254;62409;20210719;2da QUINCENA;GASOHOL 90;15.09;4.186;63.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2097;62410;20210719;2da QUINCENA;GASOHOL 90;15.09;2.168;32.72;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2088;62411;20210719;2da QUINCENA;GASOHOL 90;15.09;2.567;38.74;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2090;62412;20210719;2da QUINCENA;GASOHOL 90;15.09;3.5;52.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;AMB-850;62413;20210719;2da QUINCENA;GASOHOL 90;15.09;5.334;80.49;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EGQ-314;62414;20210721;2da QUINCENA;GASOHOL 97;16.89;23;388.47;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;AAQ-460;62415;20210721;2da QUINCENA;GASOHOL 90;15.09;8.717;131.54;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;EGW-319;62416;20210721;2da QUINCENA;DIESEL;14.08;19.852;279.52;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-692;62417;20210721;2da QUINCENA;DIESEL;14.08;20.674;291.09;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-101;62418;20210721;2da QUINCENA;DIESEL;14.08;13.394;188.59;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-681;62419;20210721;2da QUINCENA;DIESEL;14.08;9.798;137.96;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-106;62420;20210721;2da QUINCENA;DIESEL;14.08;16.376;230.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-4516;62421;20210721;2da QUINCENA;DIESEL;14.08;12.699;178.8;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-095;62422;20210721;2da QUINCENA;DIESEL;14.08;10.105;142.28;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-1256;62423;20210721;2da QUINCENA;DIESEL;14.08;13.274;186.9;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-9503;62424;20210721;2da QUINCENA;DIESEL;14.08;10.707;150.75;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-5058;62425;20210721;2da QUINCENA;DIESEL;14.08;10.318;145.28;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-983;62426;20210721;2da QUINCENA;DIESEL;14.08;12.066;169.89;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-8846;62427;20210721;2da QUINCENA;DIESEL;14.08;14.23;200.36;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;MDSM-6262;62428;20210721;2da QUINCENA;DIESEL;14.08;13.247;186.52;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-106;62429;20210721;2da QUINCENA;DIESEL;14.08;10.858;152.88;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-094;62430;20210721;2da QUINCENA;DIESEL;14.08;12.128;170.76;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-053;62431;20210721;2da QUINCENA;DIESEL;14.08;11.278;158.79;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-6147;62432;20210721;2da QUINCENA;DIESEL;14.08;13.2;185.86;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-7019;62433;20210721;2da QUINCENA;DIESEL;14.08;12.228;172.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;MDSM-6732;62434;20210721;2da QUINCENA;DIESEL;14.08;6.527;91.9;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;PGO-961;62435;20210721;2da QUINCENA;DIESEL;14.08;9.833;138.45;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-333;62436;20210721;2da QUINCENA;DIESEL;14.08;10.522;148.15;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-6435;62437;20210721;2da QUINCENA;DIESEL;14.08;11.542;162.51;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-052;62438;20210721;2da QUINCENA;DIESEL;14.08;13.792;194.19;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-680;62439;20210721;2da QUINCENA;DIESEL;14.08;8.862;124.78;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-182;62440;20210721;2da QUINCENA;DIESEL;14.08;14.071;198.12;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;A3Q-707;62441;20210721;2da QUINCENA;DIESEL;14.08;10;140.8;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-684;62442;20210721;2da QUINCENA;DIESEL;14.08;9.92;139.67;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EUE-455;62443;20210721;2da QUINCENA;DIESEL;14.08;16.466;231.84;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-096;62444;20210721;2da QUINCENA;DIESEL;14.08;11.651;164.05;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;MDSM-1673;62445;20210721;2da QUINCENA;DIESEL;14.08;26.932;379.2;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-092;62446;20210721;2da QUINCENA;DIESEL;14.08;12.5;176;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-8372;62447;20210721;2da QUINCENA;DIESEL;14.08;14.051;197.84;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;EUD-798;62448;20210721;2da QUINCENA;DIESEL;14.08;7.243;101.98;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-091;62449;20210721;2da QUINCENA;DIESEL;14.08;9.977;140.48;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;EUB-671;62450;20210721;2da QUINCENA;DIESEL;14.08;7.271;102.38;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;DEFENSA CIVIL;EU-0303;62451;20210721;2da QUINCENA;GASOHOL 90;15.09;2.686;40.53;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;EGX-095;62452;20210721;2da QUINCENA;DIESEL;14.08;10.694;150.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;MDSM-6723;62453;20210721;2da QUINCENA;DIESEL;14.08;11.198;157.67;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-685;62454;20210721;2da QUINCENA;DIESEL;14.08;16.239;228.65;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;MDSM-6201;62455;20210721;2da QUINCENA;DIESEL;14.08;13.46;189.52;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-1254;62456;20210721;2da QUINCENA;GASOHOL 90;15.09;2.064;31.15;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;AMB-850;62457;20210721;2da QUINCENA;GASOHOL 90;15.09;6.659;100.48;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-0260;62458;20210721;2da QUINCENA;GASOHOL 90;15.09;1.871;28.23;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-1255;62459;20210721;2da QUINCENA;GASOHOL 90;15.09;3.423;51.65;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;MANTENIMIENTO;2502-9F;62460;20210721;2da QUINCENA;GASOHOL 90;15.09;0.935;14.11;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2074;62461;20210721;2da QUINCENA;GASOHOL 90;15.09;3.815;57.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2059;62462;20210721;2da QUINCENA;GASOHOL 90;15.09;2.322;35.04;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;PQM-623;62463;20210721;2da QUINCENA;GASOHOL 90;15.09;6.194;93.47;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;PARQUES Y JARDINES;EQUIPOS;62464;20210721;2da QUINCENA;GASOHOL 90;15.09;90;1358.1;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2078;62465;20210721;2da QUINCENA;GASOHOL 90;15.09;2.352;35.49;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EU-2084;62466;20210721;2da QUINCENA;GASOHOL 90;15.09;2.321;35.02;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;BOD-453;62467;20210721;2da QUINCENA;GASOHOL 90;15.09;4.927;74.35;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-5823;62468;20210722;2da QUINCENA;DIESEL;14.08;10.579;148.95;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-674;62469;20210721;2da QUINCENA;DIESEL;14.08;11.146;156.94;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;BOD-452;62470;20210722;2da QUINCENA;GASOHOL 90;15.23;11.807;179.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;DEFENSA CIVIL;EU-0303;62471;20210723;2da QUINCENA;GASOHOL 90;15.23;2.851;43.42;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-983;62472;20210723;2da QUINCENA;DIESEL;14.08;7.103;100.01;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-669;62473;20210723;2da QUINCENA;DIESEL;14.08;17.924;252.37;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;MDSM-6732;62474;20210723;2da QUINCENA;DIESEL;14.08;4.305;60.61;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EUB-684;62475;20210723;2da QUINCENA;DIESEL;14.08;10.56;148.68;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-8846;62476;20210723;2da QUINCENA;DIESEL;14.08;16.168;227.65;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-101;62477;20210723;2da QUINCENA;DIESEL;14.08;9.963;140.28;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-095;62478;20210723;2da QUINCENA;DIESEL;14.08;10.038;141.34;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;GERENCIA DE SALUD;EUD-798;62479;20210723;2da QUINCENA;DIESEL;14.08;5.606;78.93;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-8372;62480;20210723;2da QUINCENA;DIESEL;14.08;14.76;207.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-9503;62481;20210723;2da QUINCENA;DIESEL;14.08;9.933;139.86;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-356;62483;20210723;2da QUINCENA;DIESEL;14.08;21.152;297.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUB-681;62484;20210723;2da QUINCENA;DIESEL;14.08;10.64;149.81;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-7019;62485;20210723;2da QUINCENA;DIESEL;14.08;11.427;160.89;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;EGX-333;62486;20210723;2da QUINCENA;DIESEL;14.08;16.589;233.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-097;62487;20210723;2da QUINCENA;DIESEL;14.08;21.002;295.71;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-053;62488;20210723;2da QUINCENA;DIESEL;14.08;11.291;158.98;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;TRANSITO;EGV-955;62489;20210723;2da QUINCENA;DIESEL;14.08;6.279;88.41;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;LIMPIEZA PUBLICA;A3Q-707;62490;20210723;2da QUINCENA;DIESEL;14.08;15.992;225.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-091;62491;20210723;2da QUINCENA;DIESEL;14.08;9.709;136.7;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;EUE-106;62492;20210723;2da QUINCENA;DIESEL;14.08;10.693;150.56;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;7;SERENAZGO;MDSM-1256;62493;20210723;2da QUINCENA;DIESEL;14.08;14.274;200.98;20211231
