MES_GASTO;USO_DEPENDENCIA;PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO
7;1;1;1;14.08;10.52;148.12
7;1;1;1;14.08;15.99;225.14
7;2;1;1;14.08;16.483;232.08
7;1;1;1;14.08;8.963;126.2
7;4;1;1;14.08;12.029;169.37
7;1;1;1;14.08;9.429;132.76
7;1;1;1;14.08;10.421;146.73
7;1;1;1;14.08;15.781;222.2
7;2;1;1;14.08;19.006;267.6
7;1;1;1;14.08;4.62;65.05
7;7;1;2;14.9;2.89;43.06
7;2;1;1;14.08;10.685;150.44
7;1;1;1;14.08;14.679;206.68
7;6;1;1;14.08;5.843;82.27
7;1;1;2;14.9;3.298;49.14
7;3;1;1;14.08;42.128;593.16
7;7;1;2;14.9;14.103;210.13
7;3;1;2;14.9;7.665;114.21
7;1;1;2;14.9;2.734;40.74
7;1;1;2;14.9;2.533;37.74
7;5;1;2;14.9;5.324;79.33
7;1;1;2;14.9;0.595;8.87
7;1;1;2;14.9;4.041;60.21
7;5;1;2;14.9;0.785;11.7
7;1;1;2;14.9;3.722;55.46
7;1;1;2;14.9;2.435;36.28
7;1;1;2;14.9;2.617;38.99
7;1;1;2;14.9;2.542;37.88
7;1;1;2;14.9;1.734;25.84
7;1;1;2;14.9;3.5;52.15
7;1;1;1;14.08;12.469;175.56
7;1;1;1;14.08;6.534;92
7;1;1;1;14.08;10.442;147.02
7;1;1;1;14.08;12.371;174.18
7;1;1;1;14.08;8.563;120.57
7;6;1;1;14.08;11.514;162.12
7;1;1;1;14.08;8.4;118.27
7;6;1;1;14.08;7.394;104.11
7;1;1;1;14.08;14.386;202.55
7;1;1;1;14.08;8.237;115.98
7;1;1;1;14.08;11.148;156.96
7;1;1;1;14.08;11.419;160.78
7;3;1;1;14.08;20.308;285.94
7;5;1;1;14.08;7.859;110.65
7;4;1;1;14.08;12.2;171.78
7;2;1;1;14.08;15.669;220.62
7;1;1;1;14.08;10.954;154.23
7;1;1;1;14.08;12.632;177.86
7;1;1;1;14.08;9.658;135.98
7;2;1;1;14.08;7.544;106.22
7;4;1;1;14.08;27.608;388.72
7;1;1;1;14.08;6.698;94.31
7;1;1;1;14.08;12.87;181.21
7;1;1;1;14.08;7;98.56
7;2;1;1;14.08;9.855;138.76
7;2;1;1;14.08;5.984;84.25
7;2;1;1;14.08;10.989;154.73
7;1;1;1;14.08;11.011;155.03
7;1;1;1;14.08;11.416;160.74
7;1;1;1;14.08;9.188;129.37
7;1;1;1;14.08;13.308;187.38
7;1;2;3;16.89;12.797;216.14
7;7;1;2;14.9;2.775;41.35
7;1;1;1;14.08;0.749;10.55
7;1;1;1;14.08;9.306;131.03
7;1;1;1;14.08;14.044;197.74
7;2;1;1;14.08;13.506;190.16
7;2;1;1;14.08;7.563;106.49
7;1;1;1;14.08;12.047;169.62
7;4;1;1;14.08;8.994;126.64
7;1;1;1;14.08;10.491;147.71
7;1;1;1;14.08;10.135;142.7
7;1;1;1;14.08;14.76;207.82
7;2;1;1;14.08;16.387;230.73
7;1;1;1;14.08;12.468;175.55
7;1;1;1;14.08;11.102;156.32
7;3;1;1;14.08;46.425;653.66
7;3;1;1;14.08;19.68;277.09
7;1;1;1;14.08;7.287;102.6
7;4;1;1;14.08;11.508;162.03
7;3;1;1;14.08;10.205;143.69
7;1;1;2;14.9;1.348;20.09
7;5;1;2;14.9;7.749;115.46
7;1;1;2;14.9;3.179;47.37
7;3;1;2;14.9;90;1341
7;1;1;2;14.9;2.596;38.68
7;1;1;2;14.9;2.709;40.36
7;1;1;2;14.9;2.437;36.31
7;3;1;2;14.9;8.756;130.46
7;1;1;2;14.9;3.002;44.73
7;1;1;2;14.9;2.313;34.46
7;1;1;2;14.9;6.474;96.46
7;1;1;2;14.9;0.72;10.73
7;1;1;1;14.08;16.39;230.77
7;1;2;1;14.08;15.163;213.5
7;1;2;1;14.08;12.862;181.1
7;1;2;1;14.08;16.661;234.59
7;1;2;1;14.08;10.122;142.52
7;1;2;1;14.08;11;154.88
7;1;2;1;14.08;11.495;161.85
7;1;2;1;14.08;13.402;188.7
7;2;2;1;14.08;12.771;179.82
7;1;2;1;14.08;11.866;167.07
7;3;2;1;14.08;19.071;268.52
7;1;2;1;14.08;11.46;161.36
7;1;2;1;14.08;11.807;166.24
7;1;2;1;14.08;11.697;164.69
7;1;2;1;14.08;15.091;212.48
7;1;2;1;14.08;6.855;96.52
7;2;2;1;14.08;8.674;122.13
7;1;2;1;14.08;8.549;120.37
7;7;2;2;15.09;2.545;38.4
7;1;2;1;14.08;17.195;242.11
7;1;2;1;14.08;11.463;161.4
7;2;2;1;14.08;5.289;74.47
7;1;2;1;14.08;9.638;135.7
7;1;2;1;14.08;13.711;193.05
7;1;2;1;14.08;6.512;91.69
7;1;2;1;14.08;3.784;53.28
7;1;2;1;14.08;13.998;197.09
7;1;2;1;14.08;12.52;176.28
7;2;2;1;14.08;7.505;105.67
7;2;2;1;14.08;22.013;309.94
7;2;2;1;14.08;13.426;189.04
7;3;2;1;14.08;31.04;437.04
7;1;2;1;14.08;8.578;120.78
7;2;2;1;14.08;10.865;152.98
7;4;2;1;14.08;10.958;154.29
7;1;2;1;14.08;11.081;156.02
7;1;2;1;14.08;9.695;136.51
7;1;2;1;14.08;9.229;129.94
7;6;2;1;14.08;5.593;78.75
7;2;2;1;14.08;14.939;210.34
7;2;2;1;14.08;15.931;224.31
7;5;2;1;14.08;11.361;159.96
7;4;2;1;14.08;10.389;146.28
7;6;2;1;14.08;3.872;54.52
7;1;2;1;14.08;12.076;170.03
7;1;2;1;14.08;8.901;125.33
7;4;2;1;14.08;12.334;173.66
7;1;2;1;14.08;10.323;145.35
7;1;2;3;16.89;8.882;150.02
7;6;2;2;15.09;3.875;58.47
7;3;2;2;15.09;90;1358.1
7;1;2;2;15.09;2.006;30.27
7;1;2;2;15.09;2.343;35.36
7;1;2;2;15.09;1.916;28.91
7;1;2;2;15.09;4.142;62.5
7;1;2;2;15.09;2.919;44.05
7;1;2;2;15.09;2.567;38.74
7;1;2;2;15.09;3.752;56.62
7;1;2;2;15.09;2.816;42.49
7;5;2;2;15.09;7.713;116.39
7;1;2;2;15.09;2.93;44.21
7;1;2;1;14.08;6.574;92.56
7;1;2;1;14.08;6.911;97.31
7;1;2;1;14.08;8.167;114.99
7;1;2;1;14.08;6.908;97.26
7;1;2;1;14.08;5.399;76.02
7;1;2;1;14.08;7.66;107.85
7;1;2;1;14.08;6.781;95.48
7;1;2;1;14.08;5.821;81.96
7;1;2;1;14.08;4.569;64.33
7;1;2;2;15.09;12.052;181.86
7;1;2;1;14.08;15.578;219.34
7;1;2;1;14.08;16.344;230.12
7;1;2;1;14.08;13.129;184.86
7;1;2;1;14.08;14.849;209.07
7;1;2;1;14.08;13.026;183.41
7;1;2;1;14.08;12.624;177.75
7;1;2;1;14.08;14.136;199.03
7;3;2;1;14.08;20.693;291.36
7;3;2;1;14.08;14.067;198.06
7;4;2;1;14.08;16.709;235.26
7;1;2;1;14.08;11.2;157.7
7;1;2;1;14.08;9.609;135.29
7;1;2;1;14.08;15.099;212.59
7;6;2;1;14.08;5.41;76.17
7;1;2;1;14.08;16.123;227.01
7;1;2;1;14.08;15.662;220.52
7;1;2;1;14.08;8.93;125.73
7;4;2;1;14.08;12.026;169.33
7;1;2;1;14.08;12.212;171.94
7;1;2;1;14.08;13.2;185.86
7;1;2;1;14.08;9.073;127.75
7;3;2;1;14.08;21.665;305.04
7;1;2;1;14.08;16.572;233.33
7;1;2;1;14.08;12.965;182.55
7;1;2;1;14.08;1.82;25.63
7;1;2;1;14.08;13.311;187.42
7;1;2;1;14.08;16.457;231.71
7;1;2;1;14.08;11.025;155.23
7;3;2;1;14.08;34.988;492.63
7;1;2;1;14.08;16.555;233.09
7;2;2;1;14.08;17.172;241.78
7;2;2;1;14.08;14.005;197.19
7;2;2;1;14.08;11.005;154.95
7;1;2;1;14.08;11.417;160.75
7;2;2;1;14.08;19.778;278.47
7;1;2;1;14.08;10.454;147.19
7;3;2;1;14.08;13.215;186.07
7;1;2;1;14.08;12.221;172.07
7;1;2;1;14.08;14.971;210.79
7;6;2;1;14.08;7.709;108.54
7;2;2;1;14.08;25.361;357.08
7;2;2;1;14.08;9.565;134.68
7;2;2;1;14.08;11.681;164.47
7;4;2;1;14.08;9.665;136.08
7;4;2;1;14.08;10.855;152.84
7;3;2;2;15.09;10.686;161.25
7;1;2;2;15.09;2.162;32.62
7;6;2;2;15.09;9.413;142.04
7;7;2;2;15.09;2.917;44.02
7;1;2;2;15.09;1.664;25.11
7;1;2;2;15.09;2.335;35.24
7;6;2;2;15.09;5.075;76.58
7;3;2;2;15.09;90;1358.1
7;1;2;2;15.09;2.68;40.44
7;1;2;2;15.09;1.28;19.32
7;1;2;2;15.09;4.186;63.17
7;1;2;2;15.09;2.168;32.72
7;1;2;2;15.09;2.567;38.74
7;1;2;2;15.09;3.5;52.82
7;5;2;2;15.09;5.334;80.49
7;1;2;3;16.89;23;388.47
7;1;2;2;15.09;8.717;131.54
7;3;2;1;14.08;19.852;279.52
7;2;2;1;14.08;20.674;291.09
7;1;2;1;14.08;13.394;188.59
7;1;2;1;14.08;9.798;137.96
7;1;2;1;14.08;16.376;230.57
7;1;2;1;14.08;12.699;178.8
7;1;2;1;14.08;10.105;142.28
7;1;2;1;14.08;13.274;186.9
7;1;2;1;14.08;10.707;150.75
7;1;2;1;14.08;10.318;145.28
7;4;2;1;14.08;12.066;169.89
7;1;2;1;14.08;14.23;200.36
7;5;2;1;14.08;13.247;186.52
7;1;2;1;14.08;10.858;152.88
7;1;2;1;14.08;12.128;170.76
7;1;2;1;14.08;11.278;158.79
7;1;2;1;14.08;13.2;185.86
7;1;2;1;14.08;12.228;172.17
7;2;2;1;14.08;6.527;91.9
7;5;2;1;14.08;9.833;138.45
7;2;2;1;14.08;10.522;148.15
7;1;2;1;14.08;11.542;162.51
7;1;2;1;14.08;13.792;194.19
7;1;2;1;14.08;8.862;124.78
7;2;2;1;14.08;14.071;198.12
7;2;2;1;14.08;10;140.8
7;4;2;1;14.08;9.92;139.67
7;2;2;1;14.08;16.466;231.84
7;1;2;1;14.08;11.651;164.05
7;3;2;1;14.08;26.932;379.2
7;1;2;1;14.08;12.5;176
7;1;2;1;14.08;14.051;197.84
7;6;2;1;14.08;7.243;101.98
7;1;2;1;14.08;9.977;140.48
7;6;2;1;14.08;7.271;102.38
7;7;2;2;15.09;2.686;40.53
7;3;2;1;14.08;10.694;150.57
7;2;2;1;14.08;11.198;157.67
7;4;2;1;14.08;16.239;228.65
7;5;2;1;14.08;13.46;189.52
7;1;2;2;15.09;2.064;31.15
7;5;2;2;15.09;6.659;100.48
7;1;2;2;15.09;1.871;28.23
7;1;2;2;15.09;3.423;51.65
7;5;2;2;15.09;0.935;14.11
7;1;2;2;15.09;3.815;57.57
7;1;2;2;15.09;2.322;35.04
7;3;2;2;15.09;6.194;93.47
7;3;2;2;15.09;90;1358.1
7;1;2;2;15.09;2.352;35.49
7;1;2;2;15.09;2.321;35.02
7;1;2;2;15.09;4.927;74.35
7;1;2;1;14.08;10.579;148.95
7;1;2;1;14.08;11.146;156.94
7;6;2;2;15.23;11.807;179.82
7;7;2;2;15.23;2.851;43.42
7;4;2;1;14.08;7.103;100.01
7;4;2;1;14.08;17.924;252.37
7;2;2;1;14.08;4.305;60.61
7;4;2;1;14.08;10.56;148.68
7;1;2;1;14.08;16.168;227.65
7;1;2;1;14.08;9.963;140.28
7;1;2;1;14.08;10.038;141.34
7;6;2;1;14.08;5.606;78.93
7;1;2;1;14.08;14.76;207.82
7;1;2;1;14.08;9.933;139.86
7;2;2;1;14.08;21.152;297.82
7;1;2;1;14.08;10.64;149.81
7;1;2;1;14.08;11.427;160.89
7;2;2;1;14.08;16.589;233.57
7;1;2;1;14.08;21.002;295.71
7;1;2;1;14.08;11.291;158.98
7;4;2;1;14.08;6.279;88.41
7;2;2;1;14.08;15.992;225.17
7;1;2;1;14.08;9.709;136.7
7;1;2;1;14.08;10.693;150.56
7;1;2;1;14.08;14.274;200.98
7;1;2;1;14.08;10.657;150.05
7;1;2;1;14.08;11.448;161.19
7;1;2;1;14.08;14.745;207.61
7;1;2;1;14.08;12.049;169.65
7;2;2;1;14.08;9.501;133.77
7;1;2;1;14.08;9.204;129.59
7;1;2;1;14.08;8.135;114.54
7;3;2;1;14.08;19.087;268.74
7;5;2;1;14.08;7.245;102.01
7;1;2;1;14.08;11.897;167.51
7;3;2;1;14.08;43.337;610.18
7;1;2;1;14.08;17.649;248.5
7;1;2;1;14.08;14.586;205.37
7;3;2;1;14.08;15.199;214
7;3;2;1;14.08;10.119;142.48
7;2;2;1;14.08;15.242;214.61
7;1;2;1;14.08;10.407;146.53
7;6;2;1;14.08;7.248;102.05
7;1;2;1;14.08;16.504;232.38
7;1;2;1;14.08;10.481;147.57
7;2;2;1;14.08;18.498;260.45
7;1;2;1;14.08;10.415;146.64
7;4;2;1;14.08;10.818;152.32
7;1;2;1;14.08;11.627;163.71
7;1;2;1;14.08;10.563;148.73
7;1;2;1;14.08;10.651;149.97
7;3;2;2;15.23;6.356;96.8
7;1;2;2;15.23;1.863;28.37
7;1;2;2;15.23;3.7;56.35
7;1;2;2;15.23;2.688;40.94
7;1;2;2;15.23;2.013;30.66
7;1;2;2;15.23;2.628;40.02
7;1;2;2;15.23;2.146;32.68
7;1;2;2;15.23;4.513;68.73
7;5;2;2;15.23;7.016;106.85
7;1;2;2;15.23;2.766;42.13
7;1;2;3;16.89;5.103;86.19
7;1;2;2;15.23;3.062;46.63
7;1;2;2;15.23;1.495;22.77
7;1;2;2;15.23;2.558;38.96
7;1;2;2;15.23;2.716;41.36
7;1;2;2;15.23;11.879;180.92
7;1;2;1;14.08;7.13;100.39
7;1;2;1;14.08;6.594;92.84
7;1;2;1;14.08;5.822;81.97
7;1;2;1;14.08;7.13;100.39
7;1;2;1;14.08;9.686;136.38
7;1;2;1;14.08;8.261;116.31
7;1;2;1;14.08;6.718;94.59
7;1;2;1;14.08;7.189;101.22
7;1;2;1;14.08;4.861;68.44
7;1;2;3;16.89;18.25;308.24
7;1;2;1;14.08;21.224;298.83
7;1;2;1;14.08;8.869;124.88
7;1;2;1;14.08;11.334;159.58
7;1;2;1;14.08;18.407;259.17
7;2;2;1;14.08;18.965;267.03
7;2;2;1;14.08;4.43;62.37
7;2;2;1;14.08;17.871;251.62
7;1;2;1;14.08;15.481;217.97
7;1;2;1;14.08;14.348;202.02
7;1;2;1;14.08;11.677;164.41
7;2;2;1;14.08;17.669;248.78
7;1;2;1;14.08;15.017;211.44
7;1;2;1;14.08;15.454;217.59
7;1;2;1;14.08;9.186;129.34
7;1;2;1;14.08;15.842;223.06
7;1;2;1;14.08;13.36;188.11
7;1;2;1;14.08;10.959;154.3
7;1;2;1;14.08;9.923;139.72
7;2;2;1;14.08;13.816;194.53
7;4;2;1;14.08;16.851;237.26
7;2;2;1;14.08;13.623;191.81
7;1;2;1;14.08;15.857;223.27
7;1;2;1;14.08;16.724;235.47
7;4;2;1;14.08;15.186;213.82
7;1;2;1;14.08;19.051;268.24
7;2;2;1;14.08;35.52;500.12
7;5;2;1;14.08;5.986;84.28
7;1;2;1;14.08;7.239;101.93
7;6;2;1;14.08;7.484;105.37
7;5;2;1;14.08;9.371;131.94
7;1;2;1;14.08;11.811;166.3
7;4;2;1;14.08;7.812;109.99
7;1;2;1;14.08;12.531;176.44
7;1;2;1;14.08;12.022;169.27
7;1;2;1;14.08;16.951;238.67
7;1;2;1;14.08;8.882;125.06
7;1;2;1;14.08;14.491;204.03
7;3;2;1;14.08;68.476;964.14
7;1;2;1;14.08;9.118;128.38
7;1;2;1;14.08;13.541;190.66
7;3;2;1;14.08;22.671;319.21
7;1;2;1;14.08;14.396;202.7
7;1;2;1;14.08;14.894;209.71
7;7;2;2;15.23;2.374;36.16
7;3;2;2;15.23;90;1370.7
7;3;2;2;15.23;9.625;146.59
7;1;2;2;15.23;6.843;104.22
7;1;2;2;15.23;3.068;46.73
7;5;2;2;15.23;1.131;17.23
7;1;2;2;15.23;2.899;44.15
7;1;2;2;15.23;2.596;39.54
7;1;2;2;15.23;3.774;57.48
7;1;2;2;15.23;4.098;62.41
7;1;2;2;15.23;1.697;25.85
7;5;2;2;15.23;5.929;90.3
7;1;2;2;15.23;2.927;44.58
7;1;2;2;15.23;2.642;40.24
7;1;2;2;15.23;2.85;43.41
7;1;2;2;15.23;2.95;44.93
7;1;2;2;15.23;2.195;33.43
7;6;2;2;15.23;10.436;158.94
7;1;2;2;15.23;2.065;31.45
7;1;2;2;15.23;2.713;41.32
7;1;2;2;15.23;7.403;112.75
7;3;2;1;14.08;37.463;527.48
7;1;2;1;14.08;11.345;159.74
7;1;2;1;14.08;9.455;133.13
7;1;2;1;14.08;9.885;139.18
7;1;2;1;14.08;4.503;63.4
7;1;2;1;14.08;12.001;168.97
7;3;2;1;14.08;16.119;226.96
7;1;2;1;14.08;10.669;150.22
7;3;2;1;14.08;19.895;280.12
7;3;2;1;14.08;13.193;185.76
7;1;2;1;14.08;7.301;102.8
7;1;2;1;14.08;9.156;128.92
7;1;2;1;14.08;12.246;172.42
7;1;2;1;14.08;9.714;136.77
7;4;2;1;14.08;11.531;162.36
7;1;2;1;14.08;10.174;143.25
7;1;2;1;14.08;10.308;145.14
7;1;2;1;14.08;9.691;136.45
7;1;2;1;14.08;9.347;131.61
7;1;2;1;14.08;7.455;104.97
7;1;2;1;14.08;14.001;197.13
7;1;2;1;14.08;6.755;95.11
7;1;2;1;14.08;8.316;117.09
7;4;2;1;14.08;6.619;93.2
7;1;2;1;14.08;8.018;112.89
7;3;2;1;14.08;13.387;188.49
7;1;2;1;14.08;10.001;140.81
7;2;2;1;14.08;15.634;220.13
7;2;2;1;14.08;8.581;120.82
7;1;2;1;14.08;7.502;105.63
7;2;2;1;14.08;25.662;361.32
7;1;2;1;14.08;11.84;166.71
7;4;2;1;14.08;19.341;272.32
7;1;2;1;14.08;8.286;116.67
7;1;2;1;14.08;6.305;88.77
7;2;2;1;14.08;16.617;233.97
7;4;2;1;14.08;4.501;63.37
7;2;2;1;14.08;6.407;90.21
7;1;2;1;14.08;10.68;150.37
7;1;2;3;16.89;5.982;101.04
7;3;2;2;15.23;90;1370.7
7;1;2;2;15.23;2.928;44.59
7;1;2;2;15.23;1.366;20.8
7;1;2;2;15.23;1.833;27.92
7;1;2;2;15.23;0.503;7.66
7;3;2;2;15.23;6.055;92.22
7;1;2;2;15.23;1.564;23.82
7;1;2;2;15.23;1.058;16.11
7;1;2;3;16.89;15.123;255.43
7;7;2;2;15.23;2.873;43.76
7;1;2;1;14.61;10.88;158.96
7;1;2;1;14.61;12.689;185.39
7;1;2;1;14.61;13.975;204.17
7;1;2;1;14.61;13.382;195.51
7;6;2;1;14.61;10.025;146.47
7;1;2;1;14.61;11.636;170
7;6;2;1;14.61;15.265;223.02
7;1;2;1;14.61;11.756;171.76
7;1;2;1;14.61;10.171;148.6
7;1;2;1;14.61;5.793;84.64
7;3;2;1;14.61;6.13;89.56
7;4;2;1;14.61;8.864;129.5
7;1;2;1;14.61;9.714;141.92
7;1;2;1;14.61;10.307;150.59
7;1;2;1;14.61;15.301;223.55
7;1;2;1;14.61;6.116;89.35
7;1;2;1;14.61;12.939;189.04
7;1;2;1;14.61;10.583;154.62
7;1;2;1;14.61;10.533;153.89
7;1;2;1;14.61;8.663;126.57
7;4;2;1;14.61;5.983;87.41
7;5;2;1;14.61;11.557;168.85
7;3;2;1;14.61;8.22;120.09
7;3;2;1;14.61;11.38;166.26
7;4;2;1;14.61;9.366;136.84
7;2;2;1;14.61;10;146.1
7;1;2;1;14.61;14.11;206.15
7;1;2;1;14.61;10.446;152.62
7;2;2;1;14.61;13.944;203.72
7;1;2;1;14.61;5.623;82.15
7;1;2;1;14.61;15.034;219.65
7;2;2;1;14.61;13.455;196.58
7;1;2;1;14.61;13.438;196.33
7;2;2;1;14.61;15.158;221.46
7;1;2;1;14.61;7.671;112.07
7;1;2;1;14.61;10.549;154.12
7;2;2;1;14.61;11.394;166.47
7;2;2;1;14.61;16.606;242.61
7;1;2;1;14.61;11.466;167.52
7;6;2;2;15.23;10.173;154.93
7;4;2;1;14.61;7.568;110.57
7;1;2;1;14.61;15.895;232.23
7;1;2;1;14.61;11.679;170.63
7;1;2;1;14.61;8.766;128.07
7;1;2;1;14.61;12.267;179.22
7;1;2;2;15.23;2.131;32.46
7;1;2;2;15.23;1.997;30.41
7;1;2;2;15.23;2.11;32.14
7;1;2;2;15.23;3.049;46.44
7;1;2;2;15.23;3.124;47.58
7;6;2;2;15.23;7.84;119.4
7;1;2;2;15.23;3.735;56.88
7;5;2;2;15.23;8.436;128.48
7;1;2;2;15.23;3.137;47.78
7;1;2;2;15.23;2.844;43.31
7;3;2;2;15.23;2.868;43.68
7;1;2;2;15.23;4.534;69.05
7;1;2;2;15.23;2.671;40.68
7;1;2;2;15.23;3.012;45.87
7;5;2;2;15.23;0.853;12.99
7;1;2;2;15.23;8.895;135.47
7;1;2;1;14.61;6.87;100.37
7;1;2;1;14.61;7.42;108.41
7;1;2;1;14.61;6.153;89.9
7;1;2;1;14.61;5.826;85.12
7;1;2;1;14.61;4.953;72.36
7;1;2;1;14.61;6.686;97.68
7;1;2;1;14.61;6.048;88.36
7;1;2;1;14.61;6.382;93.24
7;1;2;1;14.61;6.824;99.7
7;1;2;2;15.23;11.965;182.23
7;1;1;2;14.65;3.243;47.51
8;1;1;3;16.89;15.431;260.63
8;2;1;1;14.61;17.547;256.36
8;1;1;1;14.61;10.731;156.78
8;1;1;1;14.61;11.205;163.71
8;7;1;2;15.23;2.369;36.08
8;3;1;1;14.61;9.293;135.77
8;3;1;1;14.61;20.64;301.55
8;3;1;1;14.61;10.271;150.06
8;1;1;1;14.61;8.809;128.7
8;1;1;1;14.61;2.713;39.64
8;1;1;1;14.61;2.713;39.64
8;1;1;1;14.61;9.262;135.32
8;2;1;1;14.61;27.409;400.45
8;1;1;1;14.61;14.073;205.61
8;4;1;1;14.61;13.613;198.89
8;2;1;1;14.61;18.093;264.34
8;2;1;1;14.61;18.264;266.84
8;5;1;1;14.61;10.991;160.58
8;6;1;1;14.61;11.286;164.89
8;1;1;1;14.61;10.551;154.15
8;1;1;1;14.61;9.779;142.87
8;4;1;1;14.61;16.757;244.82
8;1;1;1;14.61;13.549;197.95
8;1;1;1;14.61;13.018;190.19
8;1;1;1;14.61;15.36;224.41
8;1;1;1;14.61;11.431;167.01
8;1;1;1;14.61;15.08;220.32
8;1;1;1;14.61;18.006;263.07
8;4;1;1;14.61;11.312;165.27
8;2;1;1;14.61;13.718;200.42
8;5;1;1;14.61;8.281;120.99
8;1;1;1;14.61;17.589;256.98
8;1;1;1;14.61;15.958;233.15
8;1;1;1;14.61;13.003;189.97
8;2;1;1;14.61;7.066;103.23
8;1;1;1;14.61;12.096;176.72
8;6;1;1;14.61;9.91;144.79
8;4;1;1;14.61;10.638;155.42
8;1;1;1;14.61;13.348;195.01
8;1;1;1;14.61;10.407;152.05
8;1;1;1;14.61;10.656;155.68
8;1;1;1;14.61;11.127;162.57
8;1;1;1;14.61;11.845;173.06
8;1;1;1;14.61;12.008;175.44
8;3;1;1;14.61;18.147;265.13
8;1;1;1;14.61;14.31;209.07
8;1;1;1;14.61;16.068;234.75
8;1;1;1;14.61;15.656;228.73
8;1;1;1;14.61;11.199;163.62
8;1;1;1;14.61;12.872;188.06
8;1;1;2;15.23;2.712;41.3
8;1;1;2;15.23;2.721;41.44
8;1;1;2;15.23;2.076;31.62
8;1;1;2;15.23;7.348;111.91
8;5;1;2;15.23;5.895;89.78
8;1;1;2;15.23;1.428;21.75
8;1;1;2;15.23;2.305;35.11
8;1;1;2;15.23;2.5;38.08
8;1;1;2;15.23;3.632;55.32
8;1;1;2;15.23;1.754;26.71
8;3;1;2;15.23;8.725;132.88
8;3;1;2;15.23;90;1370.7
8;1;1;2;15.23;1.969;29.99
8;1;1;2;15.23;2.921;44.49
8;1;1;2;15.23;2.598;39.57
8;1;1;2;15.23;4.323;65.84
8;1;1;1;14.61;15.489;226.29
8;1;1;1;14.61;10.836;158.31
8;1;1;1;14.61;10.161;148.45
8;1;1;1;14.61;15.199;222.06
8;2;1;1;14.61;7.074;103.35
8;1;1;1;14.61;9.43;137.77
8;1;1;1;14.61;11.233;164.11
8;2;1;1;14.61;11.145;162.83
8;1;1;1;14.61;17.469;255.22
8;4;1;1;14.61;13.236;193.38
8;1;1;1;14.61;10.529;153.83
8;1;1;1;14.61;9.18;134.12
8;1;1;1;14.61;11.343;165.72
8;1;1;1;14.61;6.304;92.1
8;1;1;1;14.61;11.314;165.3
8;1;1;1;14.61;13.123;191.73
8;1;1;1;14.61;10.686;156.12
8;1;1;1;14.61;10.678;156.01
8;1;1;1;14.61;8.298;121.23
8;3;1;1;14.61;20.447;298.73
8;4;1;1;14.61;6.135;89.63
8;6;1;1;14.61;4.689;68.51
8;3;1;1;14.61;15.755;230.18
8;1;1;1;14.61;9.644;140.9
8;4;1;1;14.61;11.319;165.37
8;1;1;1;14.61;10.958;160.1
8;1;1;1;14.61;11.46;167.43
8;3;1;1;14.61;7.066;103.23
8;1;1;1;14.61;11.564;168.95
8;1;1;1;14.61;7.907;115.52
8;1;1;1;14.61;9.95;145.37
8;3;1;1;14.61;81.408;1189.37
8;1;1;1;14.61;5.461;79.79
8;1;1;1;14.61;8.444;123.37
8;1;1;1;14.61;17.628;257.55
8;4;1;1;14.61;9.56;139.67
8;1;1;1;14.61;12.318;179.97
8;1;1;1;14.61;10.72;156.62
8;6;1;1;14.61;6.744;98.53
8;2;1;1;14.61;10.043;146.73
8;2;1;1;14.61;17.951;262.26
8;2;1;1;14.61;19.681;287.54
8;2;1;1;14.61;37.353;545.73
8;2;1;1;14.61;13.389;195.61
8;7;1;2;15.23;2.598;39.57
8;2;1;1;14.61;19.138;279.61
8;1;1;1;14.61;15.142;221.22
8;4;1;1;14.61;10.638;155.42
8;1;1;1;14.61;7.193;105.09
8;2;1;1;14.61;16.51;241.21
8;2;1;1;14.61;10;146.1
8;5;1;2;15.23;8.195;124.81
8;1;1;2;15.23;1.01;15.38
8;1;1;2;15.23;1.188;18.09
8;1;1;2;15.23;2.38;36.25
8;3;1;2;15.23;90;1370.7
8;1;1;2;15.23;2.893;44.06
8;3;1;2;15.23;7.407;112.81
8;1;1;2;15.23;3.144;47.88
8;1;1;2;15.23;3.676;55.99
8;5;1;2;15.23;0.693;10.55
8;1;1;2;15.23;2.679;40.8
8;1;1;2;15.23;2.621;39.92
8;1;1;2;15.23;2.756;41.97
8;6;1;2;15.23;10.8;164.48
8;1;1;3;16.89;15.732;265.71
8;1;1;1;14.74;7.119;104.93
8;1;1;1;14.74;11.572;170.57
8;2;1;1;14.74;14.399;212.24
8;1;1;1;14.74;12.066;177.85
8;5;1;1;14.74;13.044;192.27
8;3;1;1;14.74;14.191;209.18
8;1;1;1;14.74;15.988;235.66
8;1;1;1;14.74;12.085;178.13
8;1;1;1;14.74;13.135;193.61
8;1;1;1;14.74;13.152;193.86
8;1;1;1;14.74;8.886;130.98
8;1;1;1;14.74;9.34;137.67
8;1;1;1;14.74;9.858;145.31
8;2;1;1;14.74;29.067;428.45
8;1;1;1;14.74;9.224;135.96
8;5;1;1;14.74;10.03;147.84
8;3;1;1;14.74;27.598;406.79
8;1;1;1;14.74;11.815;174.15
8;1;1;1;14.74;11.501;169.52
8;1;1;1;14.74;10.212;150.52
8;1;1;1;14.74;11.107;163.72
8;1;1;1;14.74;13.299;196.03
8;1;1;1;14.74;11.048;162.85
8;2;1;1;14.74;14.42;212.55
